Invoice Created Date,Year,Month,Quarter,QY,Commodity,Description,Supplier,Reporting Total,PO Ship-To City,Chart Of Accounts,Accounting Total Currency,Invoice #
5/14/2025,2025,5,Q2,Q2-2025,Production Equipment and Supplies,"ITW Chemtronics CW9100 Cleaner,CircuitWorks No Clean Flux Remover Pen,Repair and Prototype Tool,9 g",RS AMERICAS INC_US_50052442,34.06,Asheville,US_500-BAAN,USD,9020742196
5/14/2025,2025,5,Q2,Q2-2025,Production Equipment and Supplies,"ITW Chemtronics CW8400 Solder,CircuitWorks Lead-Free FluX Dispensing Pen,Repair and Prototype Tool,9 g",RS AMERICAS INC_US_50052442,77.95,Asheville,US_500-BAAN,USD,9020742196
5/14/2025,2025,5,Q2,Q2-2025,Equipment Maintenance and Calibration,Leak check RTU 6 for refrigerant leak,JOHNSON CONTROLS US HOLDINGS LLC_US_70634372,2209.12,Asheville,US_500-BAAN,USD,1-135440430250
5/14/2025,2025,5,Q2,Q2-2025,Product Services,NITROGEN IND LIQ 180LT 22PSI,AIRGAS USA LLC_US_69316438,444,Asheville,US_500-BAAN,USD,9161054246
5/14/2025,2025,5,Q2,Q2-2025,Office Supplies,SHARPIE S-GEL RETRACTABLE GEL,STAPLES BUSINESS ADVANTAGE_US_246182,9.97,Asheville,US_500-BAAN,USD,6032003756
5/14/2025,2025,5,Q2,Q2-2025,Office Supplies,SHARPIE S-GEL RETRACTABLE GEL,STAPLES BUSINESS ADVANTAGE_US_246182,17.47,Asheville,US_500-BAAN,USD,6032003756
5/14/2025,2025,5,Q2,Q2-2025,Office Supplies,DIXIE GRAB'N GO PLASTIC ASSORT,STAPLES BUSINESS ADVANTAGE_US_246182,15.14,Asheville,US_500-BAAN,USD,6032003756
5/14/2025,2025,5,Q2,Q2-2025,Office Supplies,DURACELL COPPERTOP AAA ALKALIN,STAPLES BUSINESS ADVANTAGE_US_246182,22.91,Asheville,US_500-BAAN,USD,6032003756
5/14/2025,2025,5,Q2,Q2-2025,Office Supplies,TRU RED 1-POCKET MESH LETTER W,STAPLES BUSINESS ADVANTAGE_US_246182,18.13,Asheville,US_500-BAAN,USD,6032003756
5/14/2025,2025,5,Q2,Q2-2025,Office Supplies,"STAPLES GRAPH PAD, 8.5  X 11 ,",STAPLES BUSINESS ADVANTAGE_US_246182,9.31,Asheville,US_500-BAAN,USD,6032003756
5/14/2025,2025,5,Q2,Q2-2025,Office Supplies,DURACELL COPPERTOP AA ALKALINE,STAPLES BUSINESS ADVANTAGE_US_246182,19.12,Asheville,US_500-BAAN,USD,6032003756
5/14/2025,2025,5,Q2,Q2-2025,Product Services,Hook's LabSys & RTS Annual Support,HOOKS & ASSOCIATES INC_US_70680983,37800,Asheville,US_500-BAAN,USD,250514A
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,2-Ply 500' White Compact[REG] Coreless Bathroom Ti,FASTENAL CO_US_323253,322.05,Asheville,US_500-BAAN,USD,NCBUN87486
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,48" L x 43" W 16 Micron ORMADUS[REG] 56 gal Clear,FASTENAL CO_US_323253,85.36,Asheville,US_500-BAAN,USD,NCBUN87486
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,58" L x 38" W 1.70 mil ORMADUS[REG] 60 gal Black L,FASTENAL CO_US_323253,99.6,Asheville,US_500-BAAN,USD,NCBUN87486
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,1Gal Jug Lemon Concentrated Floor Cleaner/Disinfec,FASTENAL CO_US_323253,53.63,Asheville,US_500-BAAN,USD,NCBUN87486
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,24" Soft Rubber Squeegee w/ Handle,FASTENAL CO_US_323253,23.88,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,9/16" Shackle Blue Bumper Steel 4-Pin Cylinder Key,FASTENAL CO_US_323253,31.87,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,1/8" - 1-1/8" OD RIDGID[REG] Constant Swing 150 Tu,FASTENAL CO_US_323253,104.33,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,15/16" Shackle Gray Bumper Steel 4-Pin Cylinder Ke,FASTENAL CO_US_323253,57.23,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,#2Phillips 1/4"Hex 1-15/16"OAL 1-1/4"L Turn Power,FASTENAL CO_US_323253,13.57,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,AA Lithium 1.50V Standard Battery,FASTENAL CO_US_323253,60.98,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,Hand Tools,1/4" Hex x 2-31/32" OAL Bit Holder,FASTENAL CO_US_323253,52.27,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,Lambs wool Duster w/ 30"-42" Telescoping Plastic H,FASTENAL CO_US_323253,20.05,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,Hand Tools,1/2" x 3/8" Square Drive x 2-3/4" L 6 Point Black,FASTENAL CO_US_323253,14.17,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,C Cell Size EN93 Energizer Industrial Alkaline Bat,FASTENAL CO_US_323253,11.24,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,D Cell Size EN95 Energizer[REG] Industrial Alkalin,FASTENAL CO_US_323253,15.77,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,Other Consumables and Supplies,AA Cell Size ORMADUS[REG] Alkaline Battery,FASTENAL CO_US_323253,18.83,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,BATTERY EVERYDAY-9V ENERGIZER,FASTENAL CO_US_323253,41.33,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,Hand Tools,BLADE 111-921A STANLEY,FASTENAL CO_US_323253,46.19,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,Hand Tools,5-5/8" L Spring Load Retractable Blade Orange Meta,FASTENAL CO_US_323253,37.57,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,Hand Tools,4V 1/4" Drive Milwaukee[REG] M4[TM] Cordless Hex 2,FASTENAL CO_US_323253,216.57,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,Hand Tools,HSS SP TAP 6-32,FASTENAL CO_US_323253,105.85,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,Hand Tools,1/4"-20 HSS PlgHndTp,FASTENAL CO_US_323253,20.34,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,Hand Tools,18V M18[TM] 1/2" Li-Ion Cordless Compact Drill/Dri,FASTENAL CO_US_323253,226.26,Asheville,US_500-BAAN,USD,NCBUN87487
5/14/2025,2025,5,Q2,Q2-2025,MRO Services,Bulk Nitrogen Sitewide,AIRGAS USA LLC_US_69316438,2374.08,Asheville,US_500-BAAN,USD,9161004902
5/14/2025,2025,5,Q2,Q2-2025,Product Services,"Insulated Shipping Container,Cardboard",GRAINGER_US_243660,31.18,Asheville,US_500-BAAN,USD,9504928798
5/14/2025,2025,5,Q2,Q2-2025,Product Services,Y-Connector for Liquid Nitrogen Systems,LABREPCO LLC_US_50053664,178.99,Asheville,US_500-BAAN,USD,0193613-IN
5/13/2025,2025,5,Q2,Q2-2025,Site Infrastructure,"K Tool International 77734; 30 Inch Oscillating High-Velocity Industrial Grade Pedestal Fan; Adjustable Height Stand, Cool Your Shop, Garage, Barn or Workspace; 3- Speed Motor, 5,320 Max CFM, Black",AMAZON CAPITAL SERVICES INC_US_70345775,224.71,Asheville,US_500-BAAN,USD,16MW-Q4NY-4N19
5/13/2025,2025,5,Q2,Q2-2025,Security,Security officer services,PINKERTON CONSULTING INVESTIGATION INC_US_70405890,4920,Asheville,US_500-BAAN,USD,US01-020738
5/13/2025,2025,5,Q2,Q2-2025,Office Supplies,"SWIFFER DUSTERS CLOTH REFILLS,",STAPLES BUSINESS ADVANTAGE_US_246182,31.06,Asheville,US_500-BAAN,USD,6031943571
5/13/2025,2025,5,Q2,Q2-2025,Office Supplies,COASTWIDE PROFESSIONAL FLOOR D,STAPLES BUSINESS ADVANTAGE_US_246182,49.58,Asheville,US_500-BAAN,USD,6031943571
5/13/2025,2025,5,Q2,Q2-2025,Office Supplies,SWIFFER 360 DURABLE HEAVY DUTY,STAPLES BUSINESS ADVANTAGE_US_246182,56.32,Asheville,US_500-BAAN,USD,6031943571
5/13/2025,2025,5,Q2,Q2-2025,Office Supplies,MR. CLEAN PROFESSIONAL DEGREAS,STAPLES BUSINESS ADVANTAGE_US_246182,29.69,Asheville,US_500-BAAN,USD,6031943573
5/13/2025,2025,5,Q2,Q2-2025,Office Supplies,SWIFFER 360 HEAVY DUTY 3 FT. T,STAPLES BUSINESS ADVANTAGE_US_246182,46.1,Asheville,US_500-BAAN,USD,6031943573
5/13/2025,2025,5,Q2,Q2-2025,Office Supplies,BROTHER P-TOUCH TZE-651 LAMINA,STAPLES BUSINESS ADVANTAGE_US_246182,41.32,Asheville,US_500-BAAN,USD,6031943569
5/13/2025,2025,5,Q2,Q2-2025,Office Supplies,"STAPLES MEMO PADS, 3  X 5 , CO",STAPLES BUSINESS ADVANTAGE_US_246182,7.66,Asheville,US_500-BAAN,USD,6031943569
5/13/2025,2025,5,Q2,Q2-2025,Office Supplies,"PILOT G2 RETRACTABLE GEL PENS,",STAPLES BUSINESS ADVANTAGE_US_246182,14.57,Asheville,US_500-BAAN,USD,6031943569
5/13/2025,2025,5,Q2,Q2-2025,MRO Services,Beam Step Beam,W W GRAINGER INC_US_70999993,1818.96,Asheville,US_500-BAAN,USD,9491919446AF
5/13/2025,2025,5,Q2,Q2-2025,Other Consumables and Supplies,Brady Labels,BRADY WORLDWIDE INC_US_70654402,343.98,Asheville,US_500-BAAN,USD,9358962916
5/13/2025,2025,5,Q2,Q2-2025,Waste Management,Blanket PO for VLS (waste to energy),VLS RECOVERY SERVICES LLC_US_70653752,597.42,Asheville,US_500-BAAN,USD,196732
5/13/2025,2025,5,Q2,Q2-2025,Other Consumables and Supplies,"ELECTRODE ASSY,ENCORE,FLAT SPRAY,PK",NORDSON CORPORATION_US_70407218,1116,Asheville,US_500-BAAN,USD,9162014908
5/13/2025,2025,5,Q2,Q2-2025,Production Equipment and Supplies,"NOZZLE,FLAT SPRAY,4MM,ENCORE,XT",NORDSON CORPORATION_US_70407218,308,Asheville,US_500-BAAN,USD,9162014907
5/13/2025,2025,5,Q2,Q2-2025,Production Equipment and Supplies,"THROAT,PUMP.ENCORE GEN II,TIVAR",NORDSON CORPORATION_US_70407218,354.25,Asheville,US_500-BAAN,USD,9162014907
5/13/2025,2025,5,Q2,Q2-2025,Production Equipment and Supplies,"FILTER,FINAL,20X24,INTERNAL",NORDSON CORPORATION_US_70407218,1358.98,Asheville,US_500-BAAN,USD,9162014907
5/13/2025,2025,5,Q2,Q2-2025,HVAC,Repair broken unit vent,JOHNSON CONTROLS US HOLDINGS LLC_US_70634372,280.93,Asheville,US_500-BAAN,USD,1-135397120080
5/13/2025,2025,5,Q2,Q2-2025,Industrial Supplies,"Carbon Steel Rectangle Expanded Sheet,8'",GRAINGER_US_243660,185.11,Asheville,US_500-BAAN,USD,9502715759
5/12/2025,2025,5,Q2,Q2-2025,Production Equipment and Supplies,"Upgraded Rotary Soil Sifter Including Compost Sieve, 13"" Screening Filter with 4 Replaceable Mesh Sizes 0.12/0.24/0.35/0.47 Inch Soil Screen, Rock Sifter for Garden",AMAZON CAPITAL SERVICES INC_US_70345775,69.99,Asheville,US_500-BAAN,USD,13JV-HMJC-G7XV
5/12/2025,2025,5,Q2,Q2-2025,MRO Services,Blade Disposal Container,FASTENAL CO_US_323253,10.08,Asheville,US_500-BAAN,USD,NCBUN87456
5/12/2025,2025,5,Q2,Q2-2025,Hand Tools,REPR Ingersoll Rand 307B-A400 Lever Assy,FASTENAL CO_US_323253,251.25,Asheville,US_500-BAAN,USD,NCBUN87458
5/12/2025,2025,5,Q2,Q2-2025,Hand Tools,1/4" Shank 18.00mm Body 12" L Quick Change Extensi,FASTENAL CO_US_323253,20.78,Asheville,US_500-BAAN,USD,NCBUN87457
5/12/2025,2025,5,Q2,Q2-2025,Uniforms,Cintas Uniform Service Blanket for 2024/2025,CINTAS #223_US_70680353,210.43,Asheville,US_500-BAAN,USD,4228778881
5/12/2025,2025,5,Q2,Q2-2025,Uniforms,Cintas Uniform Service Blanket for 2024/2025,CINTAS #223_US_70680353,589.19,Asheville,US_500-BAAN,USD,4228778878
5/12/2025,2025,5,Q2,Q2-2025,Uniforms,Cintas Uniform Service Blanket for 2024/2025,CINTAS #223_US_70680353,20.83,Asheville,US_500-BAAN,USD,4228778603
5/12/2025,2025,5,Q2,Q2-2025,Professional Services,Total Contract Value (Annual platform & content),COMPLIANCE AND RISK LTD_US_70725230,9000,Asheville,US_500-BAAN,USD,6710
5/12/2025,2025,5,Q2,Q2-2025,Professional Services,Compliance and Risks Ltd. SOW #4,COMPLIANCE AND RISK LTD_US_70725230,7547.83,Asheville,US_500-BAAN,USD,6709
5/12/2025,2025,5,Q2,Q2-2025,Product Services,NITROGEN IND LIQ 180LT 22PSI,AIRGAS USA LLC_US_69316438,666,Asheville,US_500-BAAN,USD,9160944769
5/10/2025,2025,5,Q2,Q2-2025,Waste Management,2025 Waste Management Blanket,RECYCLE AMERICA HOLDINGS WM RECYCLE AMER_US_71066725,11200,Asheville,US_500-BAAN,USD,IAC042025
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,SHARPIE RETRACTABLE HIGHLIGHTE,STAPLES BUSINESS ADVANTAGE_US_246182,10.61,Asheville,US_500-BAAN,USD,6031834275
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,SWINGLINE OPTIMA 25 REDUCED-EF,STAPLES BUSINESS ADVANTAGE_US_246182,22.57,Asheville,US_500-BAAN,USD,6031834275
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,"STAPLES STANDARD STAPLES, 1/4",STAPLES BUSINESS ADVANTAGE_US_246182,1.9,Asheville,US_500-BAAN,USD,6031834275
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,ZEBRA F-301 RETRACTABLE BALLPO,STAPLES BUSINESS ADVANTAGE_US_246182,23.49,Asheville,US_500-BAAN,USD,6031834275
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,RAPID FIXATIV 20EX ELECTRIC DE,STAPLES BUSINESS ADVANTAGE_US_246182,103.62,Asheville,US_500-BAAN,USD,6031834275
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,QUARTET PREMIUM DRY ERASE MARK,STAPLES BUSINESS ADVANTAGE_US_246182,14.14,Asheville,US_500-BAAN,USD,6031834275
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,"SWINGLINE DESKTOP STAPLER, 20-",STAPLES BUSINESS ADVANTAGE_US_246182,6.68,Asheville,US_500-BAAN,USD,6031834275
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,BOSTITCH IMPULSE ELECTRIC DESK,STAPLES BUSINESS ADVANTAGE_US_246182,92.3,Asheville,US_500-BAAN,USD,6031834275
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,"EXACT BRIGHTS COLORED PAPER, 2",STAPLES BUSINESS ADVANTAGE_US_246182,21.19,Asheville,US_500-BAAN,USD,6031834275
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,"TRU RED DRY ERASE BOARD WIPES,",STAPLES BUSINESS ADVANTAGE_US_246182,11.32,Asheville,US_500-BAAN,USD,6031834275
5/10/2025,2025,5,Q2,Q2-2025,Office Supplies,TRU RED TANK PERMANENT MARKERS,STAPLES BUSINESS ADVANTAGE_US_246182,71.97,Asheville,US_500-BAAN,USD,6031834274
5/10/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"SMC Air Lubricator, Series AL40-A, 3/4 NPT Female",MCMASTER-CARR SUPPLY CO_US_50004682,162.15,Asheville,US_500-BAAN,USD,45422997
5/10/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"302 Stainless Steel Corrosion-Resistant Compression Springs, 1.5&quot; Long, 0.3&quot; OD, 0.216&quot; ID",MCMASTER-CARR SUPPLY CO_US_50004682,9.43,Asheville,US_500-BAAN,USD,45432844
5/10/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"302 Stainless Steel Corrosion-Resistant Compression Springs, 1.5&quot; Long, 0.24&quot; OD, 0.156&quot; ID",MCMASTER-CARR SUPPLY CO_US_50004682,6.08,Asheville,US_500-BAAN,USD,45432844
5/10/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"302 Stainless Steel Corrosion-Resistant Compression Springs, 2&quot; Long, 0.25&quot; OD, 0.168&quot; ID",MCMASTER-CARR SUPPLY CO_US_50004682,4.35,Asheville,US_500-BAAN,USD,45432844
5/10/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"302 Stainless Steel Corrosion-Resistant Compression Springs, 1.75&quot; Long, 0.36&quot; OD, 0.26&quot; ID",MCMASTER-CARR SUPPLY CO_US_50004682,11.19,Asheville,US_500-BAAN,USD,45432844
5/10/2025,2025,5,Q2,Q2-2025,Industrial Supplies,"Bottom-Mount Overhead-Door Weatherstripping with Face-Mount Flat Seal, 12 Feet Long",MCMASTER-CARR SUPPLY CO_US_50004682,336.76,Asheville,US_500-BAAN,USD,45405967
5/9/2025,2025,5,Q2,Q2-2025,Materials Raw and Finished,Reginary 40 Pieces 7 Inch Small Cones for Sports Football Bike Obstacle Training Cones Plastic Traffic Roadblock for Sports Skating Indoor Outdoor Activity Construction Party(Orange),AMAZON CAPITAL SERVICES INC_US_70345775,26.99,Asheville,US_500-BAAN,USD,1NLM-F9XG-C9T9
5/9/2025,2025,5,Q2,Q2-2025,Materials Raw and Finished,Reginary 40 Pieces 7 Inch Small Cones for Sports Football Bike Obstacle Training Cones Plastic Traffic Roadblock for Sports Skating Indoor Outdoor Activity Construction Party(Purple),AMAZON CAPITAL SERVICES INC_US_70345775,23.99,Asheville,US_500-BAAN,USD,1NLM-F9XG-C9T9
5/9/2025,2025,5,Q2,Q2-2025,Site Equipment Spare Parts,Sensor Cable,AMADA AMERICA INC_US_70576373,484.09,Asheville,US_500-BAAN,USD,IN0000066699
5/9/2025,2025,5,Q2,Q2-2025,Materials Raw and Finished,"Mirepty 7 Inch Plastic Traffic Cones Sport Training Agility Marker Cone for Soccer, Skating, Football, Basketball, Indoor and Outdoor Games (Green, 12 Pack)",AMAZON CAPITAL SERVICES INC_US_70345775,26.98,Asheville,US_500-BAAN,USD,11Q6-R66G-9LK6
5/9/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"TRYMAG Ceramic Magnets for Crafts, Small Round Disc Crafts Magnets with Adhesive Backing 18mm (.709 inch), Flat Circle Ferrite Industrial Magnets for Crafts, DIY, Science, Hobbies, Project - 200 PCS",AMAZON CAPITAL SERVICES INC_US_70345775,15.29,Asheville,US_500-BAAN,USD,11Q6-R66G-9LK6
5/9/2025,2025,5,Q2,Q2-2025,Advertising,CO2_Kevin Lewis Design_Vios Evolution App Note (2787) ,"KEVIN LEWIS DESIGN, LLC_US_70724683",1100,Asheville,US_500-BAAN,USD,2820
5/9/2025,2025,5,Q2,Q2-2025,Advertising,BSC-CO2_Kevin Lewis Design_Cell Culture Poster (2590),"KEVIN LEWIS DESIGN, LLC_US_70724683",400,Asheville,US_500-BAAN,USD,2819
5/9/2025,2025,5,Q2,Q2-2025,Advertising,Shakers_Kevin Lewis Design_Shakers Family Brochure (2786),"KEVIN LEWIS DESIGN, LLC_US_70724683",5675,Asheville,US_500-BAAN,USD,2818
5/9/2025,2025,5,Q2,Q2-2025,Advertising,Shakers_Kevin Lewis Design_IntelliStack Spec Sheet (2590),"KEVIN LEWIS DESIGN, LLC_US_70724683",1500,Asheville,US_500-BAAN,USD,2817
5/9/2025,2025,5,Q2,Q2-2025,Advertising,CO2_Kevin Lewis Design_Vios Evolution Product Flyer (2590),"KEVIN LEWIS DESIGN, LLC_US_70724683",800,Asheville,US_500-BAAN,USD,2816
5/9/2025,2025,5,Q2,Q2-2025,Software-as-a-Service,INSSWSUB0001,KLATU NETWORKS INC_US_69770335,49,Asheville,US_500-BAAN,USD,8532
5/9/2025,2025,5,Q2,Q2-2025,Professional Services,INSSWSUB0005,KLATU NETWORKS INC_US_69770335,490,Asheville,US_500-BAAN,USD,8533
5/9/2025,2025,5,Q2,Q2-2025,Software-as-a-Service,INSSWSUB0020,KLATU NETWORKS INC_US_69770335,981.6,Asheville,US_500-BAAN,USD,8535
5/9/2025,2025,5,Q2,Q2-2025,Infrastructure-as-a-Service Subscription Fees,INSSWSUB0020,KLATU NETWORKS INC_US_69770335,981.6,Asheville,US_500-BAAN,USD,8541
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,"JAM PAPER PAPER CLIPS, 1  CAPA",STAPLES BUSINESS ADVANTAGE_US_246182,11.99,Asheville,US_500-BAAN,USD,6031720875
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,"STAPLES STICKY NOTES, 1 3/8  X",STAPLES BUSINESS ADVANTAGE_US_246182,13.29,Asheville,US_500-BAAN,USD,6031720890
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,STAPLES TECH 11.2 X 10.2 ALUMI,STAPLES BUSINESS ADVANTAGE_US_246182,25.99,Asheville,US_500-BAAN,USD,6031720890
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,"STAPLES RECYCLED NOTES, 3  X 3",STAPLES BUSINESS ADVANTAGE_US_246182,16.19,Asheville,US_500-BAAN,USD,6031720890
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,STAPLES DURAMARK TANK PERMANEN,STAPLES BUSINESS ADVANTAGE_US_246182,33.76,Asheville,US_500-BAAN,USD,6031720890
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,TRU RED TANK HIGHLIGHTER WITH,STAPLES BUSINESS ADVANTAGE_US_246182,4.37,Asheville,US_500-BAAN,USD,6031720890
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,FORMULA 409 CLEANER DEGREASER,STAPLES BUSINESS ADVANTAGE_US_246182,76.22,Asheville,US_500-BAAN,USD,6031720891
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,SWIFFER 360 DURABLE HEAVY DUTY,STAPLES BUSINESS ADVANTAGE_US_246182,56.32,Asheville,US_500-BAAN,USD,6031720891
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,SWIFFER HEAVY DUTY DUSTER CLOT,STAPLES BUSINESS ADVANTAGE_US_246182,149.1,Asheville,US_500-BAAN,USD,6031720891
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,BROTHER P-TOUCH M-231 LABEL MA,STAPLES BUSINESS ADVANTAGE_US_246182,7.77,Asheville,US_500-BAAN,USD,6031720889
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,"ASTROBRIGHTS CARDSTOCK PAPER,",STAPLES BUSINESS ADVANTAGE_US_246182,23.99,Asheville,US_500-BAAN,USD,6031720889
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,BROTHER P-TOUCH TZE-232 LAMINA,STAPLES BUSINESS ADVANTAGE_US_246182,13.66,Asheville,US_500-BAAN,USD,6031720889
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,PILOT FRIXION BALL CLICKER ERA,STAPLES BUSINESS ADVANTAGE_US_246182,15.99,Asheville,US_500-BAAN,USD,6031720889
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,STAPLES PREMIUM 1-SUBJECT NOTE,STAPLES BUSINESS ADVANTAGE_US_246182,6.27,Asheville,US_500-BAAN,USD,6031720889
5/9/2025,2025,5,Q2,Q2-2025,Office Supplies,"KLEENEX LOTION FACIAL TISSUE,",STAPLES BUSINESS ADVANTAGE_US_246182,7.99,Asheville,US_500-BAAN,USD,6031720889
5/9/2025,2025,5,Q2,Q2-2025,MRO Services,L Men 13-16 Black/Green PVC/Nylon TOES2GO[TM] Stee,FASTENAL CO_US_323253,112.29,Asheville,US_500-BAAN,USD,NCBUN87422
5/9/2025,2025,5,Q2,Q2-2025,MRO Services,M Men 8-13/Women 10-13 Black/Red PVC/Nylon TOES2GO,FASTENAL CO_US_323253,337.4,Asheville,US_500-BAAN,USD,NCBUN87422
5/9/2025,2025,5,Q2,Q2-2025,Material Handling Equipment,2"W  x 4'L Type 3 2-Ply Eye and Eye Web Sling,FASTENAL CO_US_323253,5.64,Asheville,US_500-BAAN,USD,NCBUN87421
5/9/2025,2025,5,Q2,Q2-2025,Hand Tools,#6Dia 2.258"OAL #35 Tap Drill Size Steam Oxide Fin,FASTENAL CO_US_323253,155.82,Asheville,US_500-BAAN,USD,NCBUN87419
5/9/2025,2025,5,Q2,Q2-2025,MRO Services,7"Hx10"W Red/White Plastic EXIT Wall Mount Admitta,FASTENAL CO_US_323253,28.39,Asheville,US_500-BAAN,USD,NCBUN87420
5/9/2025,2025,5,Q2,Q2-2025,Material Handling Equipment,Toyota Forklift and Tugger Lease 2023-2024,TOYOTA FINANCIAL SERVICES/LEXUS_US_70653335,10517.18,Asheville,US_500-BAAN,USD,4004440498
5/9/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"Black-Oxide High-Speed Steel Drill Bit, 9/32&quot; Size, 4-1/4&quot; Overall Length",MCMASTER-CARR SUPPLY CO_US_50004682,10.88,Asheville,US_500-BAAN,USD,45374977
5/9/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"Padlockable Hasp with 6&quot; x 1-3/4&quot; x 1/8&quot; Arm, Zinc-Plated Steel",MCMASTER-CARR SUPPLY CO_US_50004682,8.57,Asheville,US_500-BAAN,USD,45346990
5/9/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"Laminated Steel Body Padlock, Master Lock 7, 2-1/2&quot; Vertical Shackle Clearance",MCMASTER-CARR SUPPLY CO_US_50004682,11.46,Asheville,US_500-BAAN,USD,45346990
5/9/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"Clean Room Coveralls, Long Sleeve, Size 2xL",MCMASTER-CARR SUPPLY CO_US_50004682,401.5,Asheville,US_500-BAAN,USD,45350573
5/9/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"Low-Strength Steel Hex Nut, Zinc-Plated, 8-32 Thread Size",MCMASTER-CARR SUPPLY CO_US_50004682,2.02,Asheville,US_500-BAAN,USD,45344522
5/9/2025,2025,5,Q2,Q2-2025,OEM - Kitting,"General Purpose Zinc-Plated Steel Washer for M4 Screw Size, 4.3mm ID, 9mm OD, 0.7mm to 0.9mm Thick",MCMASTER-CARR SUPPLY CO_US_50004682,10.38,Asheville,US_500-BAAN,USD,45344522
5/8/2025,2025,5,Q2,Q2-2025,Materials Raw and Finished,"Syhood 30 Pack 7 Inch Plastic Traffic Cones Sports Training Agility Marker Mini Cones for Soccer, Skating, Football, Basketball, Indoor and Outdoor Games Sports Practice Equipment(Yellow)",AMAZON CAPITAL SERVICES INC_US_70345775,22.99,Asheville,US_500-BAAN,USD,17YR-W1VW-XGP6
